Unnamed: 0,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,group,tox21
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX6068,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,training,2
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25585,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@H](c4ccccc4)S(=O)(=O)[O-])[C@@H]3SC2)cc1,training,4
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25569,COc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C)CC3,training,4
157,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX28992,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,training,2
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX1244,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,training,2
159,0.0,0.0,1.0,,1.0,0.0,,1.0,1.0,0.0,,0.0,TOX4460,Nc1ccc(/N=N/c2ccccc2)cc1,training,3
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24979,NS(=O)(=O)c1ccccc1Cl,training,4
161,,,,,,,,0.0,,0.0,,,TOX4926,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,test,4
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX26615,COS(=O)(=O)[O-].C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,valid,4
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28536,CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1,training,4
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27241,O=C1NC(=O)C(=O)C(=O)N1,training,4
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24945,OCCSCSCCO,training,4
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20735,C1CCC2(CCCCO2)OC1,training,4
167,0.0,0.0,0.0,,,,,,0.0,0.0,1.0,0.0,TOX1679,CC(=O)C(Cl)(Cl)Cl,training,2
168,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5746,O=[N+]([O-])c1ccccc1-c1ccccc1,training,4
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX863,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,training,4
170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX647,O=Cc1ccco1,training,1
171,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,TOX685,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,training,1
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5659,COC(=O)c1ccccc1O,training,4
173,0.0,0.0,,,,,,,,,,1.0,TOX28493,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,training,2
174,,0.0,,,1.0,0.0,0.0,,1.0,0.0,,0.0,TOX13390,COc1cc(/C=C/c2ccccc2)oc(=O)c1,training,3
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6906,CCCCCCCCCCCCN(C)C,training,4
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7640,O=C(O)CC(O)C(=O)O,valid,4
177,0.0,0.0,,,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX25904,COc1ccc2cc([C@H](C)CO)ccc2c1,training,1
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1780,CCOC(=O)c1ccccc1C(=O)OCC,training,4
179,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,TOX2629,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,training,3
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29371,C1CS1,training,4
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2284,CCC(C)N,training,4
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29357,CC1=C(C=O)C(C)(C)CC=C1,test,4
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26096,CN(C)CCc1ccc(O)cc1,training,4
184,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,TOX9910,CC=C(Cl)Cl,training,4
185,1.0,,0.0,,,0.0,,1.0,0.0,0.0,,0.0,TOX4781,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,training,3
186,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,TOX21306,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,training,3
187,0.0,,1.0,,1.0,0.0,,,1.0,,,,TOX26358,CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,training,3
188,0.0,0.0,,,,,,,,,1.0,,TOX25860,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,training,2
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX15214,C=CC(O)CCCCC,training,4
190,0.0,,0.0,,,0.0,0.0,,1.0,,1.0,,TOX3110,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,training,2
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX6472,O=C(Cl)CCl,training,4
192,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,TOX2382,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,training,3
193,,,,,,,,0.0,,0.0,,,TOX26526,CCOC(=O)c1cccnc1,training,4
194,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22208,CNC(=O)C(c1ccccc1)c1ccccc1,training,4
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX4822,C[Si](C)(C)Cl,training,2
196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21889,O=[PH](Oc1ccccc1)Oc1ccccc1,training,1
197,,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX5149,CN(C)c1ccc(N)cc1,training,3
198,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4101,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,training,4
199,0.0,,0.0,,,,,,,,1.0,,TOX5139,CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,test,2
200,0.0,,0.0,0.0,,,,,0.0,,,,TOX24590,O=C1OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,training,4
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25685,CC1(c2ccccc2)OC(C(=O)O)=CC1=O,training,4
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX23,C=CC=O,training,2
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28780,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,training,4
204,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5939,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,training,4
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27086,CCCCCC/C=C/C=O,training,4
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24421,CC(=O)c1cccnc1,training,4
207,0.0,0.0,1.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,TOX4481,CCOc1ccc2nc(N)sc2c1,training,3
208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1781,CCCCOC(=O)c1ccccc1C(=O)OCCCC,training,1
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27753,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,valid,4
210,,,,,,,,0.0,,0.0,,,TOX31436,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,training,4
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7249,O=Cc1ccc(C(=O)O)cc1,training,2
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1359,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,training,4
213,0.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,0.0,TOX25226,O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1,training,1
214,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,TOX5548,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,training,4
215,0.0,1.0,,,,,,,0.0,,,,TOX27381,CCCOc1sc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c(C)c1Br,training,1
216,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5633,Cc1ccc(N)cc1[N+](=O)[O-],training,4
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27681,CCC(=O)C(=O)CC,valid,4
218,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25852,CC(C)NNC(=O)c1ccncc1,training,1
219,1.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX29112,N#Cc1cc2ccccc2c2ccccc12,training,1
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3936,CCSC(=O)N(CC(C)C)CC(C)C,training,4
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX29147,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,test,4
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7805,Cc1ccc2c(c1)C(=O)OC2=O,training,4
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21517,CC1=C(O)C(=O)C(C)O1,valid,4
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX28713,CCc1cc(S(=O)(=O)[O-])c2cc(C(C)C)cccc1-2,training,4
225,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26095,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,training,4
226,0.0,0.0,,,0.0,,0.0,,0.0,,1.0,1.0,TOX20525,O=C1c2ccccc2-c2n[nH]c3cccc1c23,test,2
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX721,CCOc1ccc(NC(=O)CC(C)O)cc1,training,4
228,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TOX24029,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,training,4
229,0.0,,,1.0,,,,,0.0,,1.0,,TOX2,CC=O,training,3
230,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4431,CSC(C)(C)/C=N\O,valid,4
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27497,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,training,4
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26570,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,training,4
233,0.0,,1.0,,,0.0,0.0,,0.0,,,,TOX28545,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc(n4)c(-c4cccc(O)c4)c4ccc2[nH]4)CC3)c1,training,1
234,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21621,CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,training,1
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX7310,ClC/C=C\CCl,training,4
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2643,CCC1(CC)C(=O)NC(=O)NC1=O,training,4
237,,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX5278,CCSC(=O)Cl,training,2
238,,,,,,,,0.0,,0.0,,,TOX31611,Fc1cc(Br)ccc1CBr,training,4
239,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX17741,Cc1ccc(C(=O)c2ccccc2)cc1,valid,1
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5079,CC(C)CNCC(C)C,training,4
241,0.0,0.0,,1.0,,,0.0,,,,1.0,,TOX23952,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,training,3
242,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,TOX24857,CCO[Si](CC(C)C)(OCC)OCC,training,2
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX791,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,4
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28929,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,test,4
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28763,CC(COc1ccccc1)NN,training,4
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX9267,CCO[Si](CCCCl)(OCC)OCC,training,2
247,,,,,,,,1.0,,0.0,,,TOX1397,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,training,2
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29331,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,training,4
249,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX27051,C=CC(C)=CCC=C(C)C,training,2
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3998,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,4
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26119,CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12,training,4
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7109,NCCCCCCNCCCCCCN,training,4
253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5454,CC(C)CCOC(=O)C=Cc1ccccc1,training,1
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26575,OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,training,4
255,,,,,,,,0.0,,,,,TOX31417,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,training,4
256,,,,,,,,0.0,,0.0,,,TOX31458,O=C(O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,test,4
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,TOX26682,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,test,2
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3819,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,training,4
259,1.0,1.0,,,0.0,,,,0.0,,1.0,0.0,TOX26636,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,training,3
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX15209,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,training,4
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5542,C=C(C)C(=O)O,training,4
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3143,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,training,4
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22337,CCCOC(=O)CC,training,4
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX287,Cc1ccc(Cl)cc1N,training,4
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5301,CCCCC(CC)COCC1CO1,training,4
266,,,,,,,,0.0,,0.0,,,TOX31428,Cc1cc(=O)oc2cc(O[C@@H]3SC[C@@H](O)[C@H](O)[C@H]3O)ccc12,training,4
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1440,C=CN1CCCC1=O,training,4
268,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24430,O=C(Cc1ccccc1)c1ccccc1,training,4
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX9874,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,training,4
270,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX570,O=C1O[C@H]([C@H](O)CO)C([O-])=C1O,training,4
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX4913,CCCCCCCCCC,test,2
272,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21416,CCC(CC)CO,training,4
273,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,,,,TOX25529,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,valid,1
274,0.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,TOX1464,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],test,3
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3372,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,training,4
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26062,C=C(Nc1ccc(OCC)cc1)Nc1ccc(OCC)cc1,training,4
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24916,C=C(C)C(=O)OCCOP(=O)(O)OCCOC(=O)C(=C)C,training,4
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX771,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,training,4
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28716,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,training,4
280,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,TOX17728,O=C(c1ccccc1)c1ccc(O)c(O)c1O,training,3
281,,,,,,,,0.0,,0.0,,,TOX25820,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],training,4
282,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,TOX28567,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,training,4
283,,,,,,,,0.0,,0.0,,,TOX25391,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1,training,4
284,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5551,COc1ccccc1/C=C/C=O,training,4
285,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,TOX5861,Nc1ccccc1C(=O)OCCc1ccccc1,training,3
286,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX3302,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,training,1
287,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX21726,O=C(Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)[O-])cc4)cc3)c(S(=O)(=O)[O-])cc2c1)c1ccccc1,valid,2
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26298,O=C1NC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1,training,4
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX128,CCC1(CC)C(=O)N=C([O-])NC1=O,training,4
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9692,O=[N+]([O-])[O-].[K+],training,4
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX253,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,training,4
292,0.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,TOX1150,CC(=O)O[Hg]c1ccccc1,training,3
293,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2111,CCC(=O)Nc1ccc(Cl)c(Cl)c1,test,1
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX7418,C=C(C#N)CCC#N,training,2
295,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,,,TOX22631,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,training,1
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1093,C=CCOc1ccccc1OCC(O)CNC(C)C,training,4
297,0.0,,0.0,,0.0,,,1.0,0.0,0.0,,,TOX12558,CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C,training,2
298,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22181,CC(=O)Nc1ccc(C)c(Cl)c1,training,4
299,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX17262,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,training,2
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9127,CCOC(=O)C(C)O,training,4
301,,,,,,,,0.0,,0.0,,,TOX31486,CC(=O)O[C@@H]1CC2C3CCc4cc(OC(=O)c5ccccc5)ccc4C3CCC2(C)[C@H]1OC(C)=O,training,4
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22146,COC(=O)c1cc(Cl)cc(Cl)c1,test,4
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX892,Cc1ncc([N+](=O)[O-])n1CCO,training,4
304,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,0.0,,TOX25144,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,test,1
305,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,,,TOX20326,O=C(O)CC(O)(CC(=O)O)C(=O)O.Oc1cccc2cccnc12,training,2
306,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX7594,Cc1ccc(/N=N/c2c(O)c(C(=O)[O-])cc3ccccc23)c(S(=O)(=O)[O-])c1,training,3
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7188,CC(=O)OC(C)OC(C)=O,training,4
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3481,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,training,4
309,0.0,,1.0,,1.0,0.0,0.0,,0.0,,,0.0,TOX21884,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1,training,1
